ids,smiles,C00073,C00078,C00079,C00082,C00235,C00341,C00353,C00448,C01789,C03506,C00047,C00108,C00187,C00148,C00041,C00129,C00062,C01852,C00049,C00135,C00223,C00509,C00540,C01477,C05903,C05904,C05905,C05908,C09762,inchikey,inchikey_wo_last
C06394,CC1=C[C@@H]2C(=C(C)CC[C@H]2C(C)C)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FUCYIEXQVQJBKY-ZFWWWQNUSA-N,FUCYIEXQVQJBKY-ZFWWWQNUSA-
C00751,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YYGNTYWPHWGJRM-AAJYLUCBSA-N,YYGNTYWPHWGJRM-AAJYLUCBSA-
C01054,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QYIMSPSDBYKPPY-RSKUXYSASA-N,QYIMSPSDBYKPPY-RSKUXYSASA-
C06083,CC1(C)CCC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFNSRKHIVITRJP-VJBYBJRLSA-N,BFNSRKHIVITRJP-VJBYBJRLSA-
C01126,CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRDAMVZIKSXKFV-YFVJMOTDSA-N,CRDAMVZIKSXKFV-YFVJMOTDSA-
C03220,CC(C)=CCC/C(C)=C/CC/C(C)=C\CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRDAMVZIKSXKFV-PVMFERMNSA-N,CRDAMVZIKSXKFV-PVMFERMNSA-
C06080,CC1=C[C@H]2O[C@@H]3[C@H](O)[C@@H](O)[C@](C)([C@@]2(CO)[C@H](O)C1=O)[C@@]31CO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UKOTXHQERFPCBU-YQPARWETSA-N,UKOTXHQERFPCBU-YQPARWETSA-
C06079,CC(=O)O[C@H]1[C@H]2O[C@H]2C2=CC(=O)[C@]3(C[C@]2(C)[C@H]1C)O[C@]3(C)C=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GSPFUBNBRPVALJ-VIEAGMIOSA-N,GSPFUBNBRPVALJ-VIEAGMIOSA-
C08628,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQYXUWHLBZFQQO-QGTGJCAVSA-N,MQYXUWHLBZFQQO-QGTGJCAVSA-
C08616,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JFSHUTJDVKUMTJ-QHPUVITPSA-N,JFSHUTJDVKUMTJ-QHPUVITPSA-
C08615,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FSLPMRQHCOLESF-SFMCKYFRSA-N,FSLPMRQHCOLESF-SFMCKYFRSA-
C12142,C=C(C)[C@@H]1CC[C@@]2(C1)C(C)=CCC[C@H]2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WEZDOYDDKIHCLM-RBSFLKMASA-N,WEZDOYDDKIHCLM-RBSFLKMASA-
C06310,C=C(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HHXYJYBYNZMZKX-PYQRSULMSA-N,HHXYJYBYNZMZKX-PYQRSULMSA-
C06309,CC(C)(O)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNJBOAVCVAVRGR-UDCAXGDQSA-N,PNJBOAVCVAVRGR-UDCAXGDQSA-
C16028,C=C(C)[C@@H]1CC[C@@H](C)[C@@H]2CCC(C)=C[C@@H]21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HMTAHNDPLDKYJT-CBBWQLFWSA-N,HMTAHNDPLDKYJT-CBBWQLFWSA-
C16143,C/C1=C\CC[C@H](C)/C=C/[C@H](C(C)(C)O)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZVZPKUXZGROCDB-IFRRKGDKSA-N,ZVZPKUXZGROCDB-IFRRKGDKSA-
C16142,C=C1/C=C/[C@H](C(C)C)CC/C(C)=C/CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAIBLDCXCZKKJE-RXJOXMPGSA-N,GAIBLDCXCZKKJE-RXJOXMPGSA-
C16141,C=C(C)[C@H]1C/C=C(\C)CC/C=C(\C)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XMRKUJJDDKYUHV-DFSVIBJJSA-N,XMRKUJJDDKYUHV-DFSVIBJJSA-
C16269,CC1=C2CC[C@H](C)[C@]23CC[C@@H](C3)C1(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYLSPJUZBPWJGC-ITDIGPHOSA-N,CYLSPJUZBPWJGC-ITDIGPHOSA-
C19749,CC(C)=CC/C=C(\C)C1CC=C(C)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YHBUQBJHSRGZNF-VGOFMYFVSA-N,YHBUQBJHSRGZNF-VGOFMYFVSA-
C07667,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QBKSWRVVCFFDOT-UHFFFAOYSA-N,QBKSWRVVCFFDOT-UHFFFAOYSA-
C09684,C/C1=C\CC/C(C)=C/CC(C)(C)/C=C/C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAMPSKZZVDUYOS-HRGUGZIWSA-N,FAMPSKZZVDUYOS-HRGUGZIWSA-
C09704,C=C[C@@](C)(O)CC/C=C(\C)CCC=C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FQTLCLSUCSAZDY-ATGUSINASA-N,FQTLCLSUCSAZDY-ATGUSINASA-
C16829,C=C1/C=C/C(C)(C)CCC/C(C)=C/CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FNXUOGPQAOCFKU-PVYBRLDNSA-N,FNXUOGPQAOCFKU-PVYBRLDNSA-
C09629,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NPNUFJAVOOONJE-GFUGXAQUSA-N,NPNUFJAVOOONJE-GFUGXAQUSA-
C09699,C=C1C2CCC3C2C(C)(C)CCCC13C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PDSNLYSELAIEBU-UHFFFAOYSA-N,PDSNLYSELAIEBU-UHFFFAOYSA-
C09672,CC(C)=C1C/C=C(\C)CC/C=C(\C)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GXEGJTGWYVZSNR-SJRHNVSNSA-N,GXEGJTGWYVZSNR-SJRHNVSNSA-
C09723,C=C(C)[C@@H]1CC[C@@]2(C)CCCC(=C)[C@@H]2C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YOVSPTNQHMDJAG-QLFBSQMISA-N,YOVSPTNQHMDJAG-QLFBSQMISA-
C17277,C=C(C)[C@@H]1CCC2=CCC[C@@H](C)[C@]2(C)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QEBNYNLSCGVZOH-NFAWXSAZSA-N,QEBNYNLSCGVZOH-NFAWXSAZSA-
C09666,C=CC(=C)CC/C=C(\C)CCC=C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JSNRRGGBADWTMC-NTCAYCPXSA-N,JSNRRGGBADWTMC-NTCAYCPXSA-
C09665,C=C/C(C)=C/C/C=C(\C)CCC=C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CXENHBSYCFFKJS-VDQVFBMKSA-N,CXENHBSYCFFKJS-VDQVFBMKSA-
C17953,CC1=C2[C@@H](O)C[C@H](C)[C@]23CC[C@@H](C3)C1(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZRRTYQUKAJCICD-AVNXNWIJSA-N,ZRRTYQUKAJCICD-AVNXNWIJSA-
C17954,CC1=C2C(=O)C[C@H](C)[C@]23CC[C@@H](C3)C1(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SHUZZAXJEJPUGA-CCUNJIBTSA-N,SHUZZAXJEJPUGA-CCUNJIBTSA-
C17955,CC1=C2[C@H](O)C[C@H](C)[C@]23CC[C@@H](C3)C1(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZRRTYQUKAJCICD-APAOZMKASA-N,ZRRTYQUKAJCICD-APAOZMKASA-
C18245,C[C@@H]1CCC2C(C)(C)[C@H]3C[C@]21CC[C@]3(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SVURIXNDRWRAFU-SUWDNJBVSA-N,SVURIXNDRWRAFU-SUWDNJBVSA-
C08637,CC1(C)CC[C@]2(C)CC=C3[C@]4(C)CC[C@H]5C(C)(C)[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]3(C)[C@@H]2C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GGGUGZHBAOMSFJ-GADYQYKKSA-N,GGGUGZHBAOMSFJ-GADYQYKKSA-
C16286,C[C@H]1CCC[C@@]2(C)CCCC[C@]12O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JLPUXFOGCDVKGO-TUAOUCFPSA-N,JLPUXFOGCDVKGO-TUAOUCFPSA-
C00207,CC(C)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSCPPACGZOOCGX-UHFFFAOYSA-N,CSCPPACGZOOCGX-UHFFFAOYSA-
C19676,C=C(CO)[C@H]1C/C=C(\C)CC/C=C(\C)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NDZJCEAHBZKIDU-KGSGWQTPSA-N,NDZJCEAHBZKIDU-KGSGWQTPSA-
C19678,C=C(C(=O)O)[C@H]1C/C=C(\C)CC/C=C(\C)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IBJVPIJUFFVDBS-JBMXZMKISA-N,IBJVPIJUFFVDBS-JBMXZMKISA-
C19708,C=C(C)[C@@H]1CC=C2CCC[C@@H](C)[C@@]2(C)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YONHOSLUBQJXPR-UMVBOHGHSA-N,YONHOSLUBQJXPR-UMVBOHGHSA-
C09627,C=C(C)[C@@H]1CC=C2[C@H](O)C[C@@H](O)[C@@H](C)[C@@]2(C)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BXXSHQYDJWZXPB-OKNSCYNVSA-N,BXXSHQYDJWZXPB-OKNSCYNVSA-
C09382,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HRYLQFBHBWLLLL-AHNJNIBGSA-N,HRYLQFBHBWLLLL-AHNJNIBGSA-
C19711,C=C(C)[C@@H]1CC[C@@]2(C1)C(C)=C[C@@H](O)C[C@H]2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QRPWLSKPROEDAH-KBUPBQIOSA-N,QRPWLSKPROEDAH-KBUPBQIOSA-
C09737,C=C(C)[C@@H]1CC[C@@]2(C1)C(C)=CC(=O)C[C@H]2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FGCUSSRGQNHZRW-UMVBOHGHSA-N,FGCUSSRGQNHZRW-UMVBOHGHSA-
C19732,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NTWLPZMPTFQYQI-FLZFTVBESA-N,NTWLPZMPTFQYQI-FLZFTVBESA-
C19760,CC(C)=CCC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VWFJDQUYCIWHTN-FBXUGWQNSA-N,VWFJDQUYCIWHTN-FBXUGWQNSA-
C19736,CC(C)=CCC[C@]1(C)[C@@H]2CC3[C@@H](C2)C31C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KWFJIXPIFLVMPM-HTXFPXQUSA-N,KWFJIXPIFLVMPM-HTXFPXQUSA-
C19740,CC1=CC[C@]2(C)CC1[C@]1(C)CCC[C@]21C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMKQBFUAKZOVPQ-JALIKCBVSA-N,RMKQBFUAKZOVPQ-JALIKCBVSA-
C19742,CC1=C2C=C(C(C)C)CC[C@@]2(C)CCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VEGYMPQCXPVQJY-OAHLLOKOSA-N,VEGYMPQCXPVQJY-OAHLLOKOSA-
C19746,C=C[C@](C)(O)CC/C=C(\C)CCC=C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FQTLCLSUCSAZDY-GOFCXVBSSA-N,FQTLCLSUCSAZDY-GOFCXVBSSA-
C19748,CC(C)=CCC/C(C)=C1/CC=C(C)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XBGUIVFBMBVUEG-PFONDFGASA-N,XBGUIVFBMBVUEG-PFONDFGASA-
C16814,CC(C)=CCC/C(C)=C1\CC=C(C)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XBGUIVFBMBVUEG-CCEZHUSRSA-N,XBGUIVFBMBVUEG-CCEZHUSRSA-
C16775,C=C(CCC=C(C)C)[C@@H]1CC=C(C)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XZRVRYFILCSYSP-OAHLLOKOSA-N,XZRVRYFILCSYSP-OAHLLOKOSA-
C19747,C/C1=C\C=C(\C(C)C)CC/C(C)=C/CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WYGLLWYGQRUNLF-XZCMGSLHSA-N,WYGLLWYGQRUNLF-XZCMGSLHSA-
C19752,CC1=CC[C@@H](C2=CCCC(C)(C)C2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRLNEMLMVJATK-CYBMUJFWSA-N,BKRLNEMLMVJATK-CYBMUJFWSA-
C19753,CC1=CC[C@H]2C(=C1)[C@H](C(C)C)CC[C@@H]2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOCWPECWTZZSSX-MELADBBJSA-N,JOCWPECWTZZSSX-MELADBBJSA-
C19755,C[C@H]1CC[C@@]2(O)C(C)(C)[C@@H]3CCC2(C)[C@H]1C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GGHMUJBZYLPWFD-HUNCPNHISA-N,GGHMUJBZYLPWFD-HUNCPNHISA-
C19819,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)CC[C@]12C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WSPRAEIJBDUDRX-FBJXRMALSA-N,WSPRAEIJBDUDRX-FBJXRMALSA-
C19820,CC(C)=CCC/C(C)=C1/CC[C@@]2(C)C1CCC1[C@@]3(C)CC[C@H](O)C(C)(C)C3CC[C@@]12C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CKYVHRSYUPJCLG-BIUZNXKKSA-N,CKYVHRSYUPJCLG-BIUZNXKKSA-
C19828,CC(C)=CCC/C(C)=C/CC[C@@](C)(O)[C@@H]1CC[C@H]2[C@@]1(C)CC[C@H]1C(C)(C)[C@@H](O)CC[C@]21C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KCSCTOANDBOIGV-ZFAZNOKVSA-N,KCSCTOANDBOIGV-ZFAZNOKVSA-
C19829,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLHQJXWYMZLQJY-TXNIMPHESA-N,NLHQJXWYMZLQJY-TXNIMPHESA-
